(204, 488)
(196, 489)
(193, 493)
(187, 505)
(182, 514)
(176, 523)
(169, 536)
(167, 547)
(165, 556)
(166, 560)
(161, 573)
(155, 586)
(153, 593)
(154, 600)
(149, 607)
(147, 615)
(143, 629)
(156, 637)
(173, 639)
(186, 643)
(191, 648)
(192, 637)
(194, 623)
(196, 609)
(200, 592)
(200, 583)
(202, 569)
(207, 567)
(210, 558)
(216, 546)
(222, 537)
(229, 534)
(225, 525)
(221, 511)
(219, 501)
(213, 494)
