(371, 405)
(380, 397)
(383, 384)
(383, 373)
(371, 382)
(358, 391)
(366, 377)
(372, 365)
(375, 355)
(374, 347)
(372, 344)
(363, 346)
(376, 336)
(380, 344)
(394, 342)
(400, 342)
(403, 344)
(406, 350)
(404, 356)
(402, 357)
(407, 362)
(413, 368)
(418, 371)
(424, 371)
(427, 378)
(408, 379)
(413, 385)
(404, 385)
(399, 387)
(392, 391)
(389, 394)
