(299, 178)
(296, 184)
(297, 187)
(301, 192)
(304, 197)
(309, 202)
(312, 207)
(297, 205)
(294, 208)
(284, 211)
(278, 213)
(276, 216)
(273, 218)
(279, 223)
(285, 226)
(297, 232)
(310, 231)
(319, 221)
(326, 213)
(330, 209)
(329, 202)
(327, 198)
(325, 192)
(320, 186)
(312, 178)
(305, 178)
