(433, 331)
(427, 334)
(422, 336)
(417, 339)
(414, 341)
(409, 343)
(405, 344)
(407, 348)
(408, 352)
(403, 354)
(403, 357)
(406, 362)
(409, 365)
(415, 369)
(418, 371)
(423, 374)
(428, 372)
(425, 366)
(419, 362)
(416, 357)
(416, 354)
(417, 348)
(415, 344)
(416, 345)
(424, 342)
(433, 338)
(436, 333)
