(233, 387)
(220, 393)
(199, 398)
(189, 402)
(177, 401)
(183, 411)
(188, 419)
(192, 435)
(195, 447)
(198, 461)
(199, 476)
(216, 487)
(235, 476)
(254, 467)
(273, 459)
(295, 449)
(314, 436)
(334, 427)
(354, 416)
(370, 406)
(391, 395)
(407, 384)
(412, 382)
(423, 379)
(427, 372)
(419, 372)
(410, 367)
(403, 361)
(407, 350)
(404, 346)
(387, 355)
(376, 354)
(373, 340)
(361, 344)
(338, 353)
(317, 360)
(293, 365)
(277, 372)
(259, 376)
(247, 381)
