(416, 283)
(423, 290)
(425, 297)
(426, 304)
(422, 307)
(417, 315)
(414, 318)
(410, 320)
(407, 316)
(401, 319)
(399, 324)
(399, 327)
(404, 327)
(411, 326)
(418, 321)
(422, 317)
(425, 315)
(428, 312)
(434, 306)
(445, 298)
(446, 289)
(446, 284)
(445, 278)
(440, 282)
(436, 284)
(433, 281)
(429, 279)
(424, 279)
(419, 278)
(418, 281)
